bus real appr 1.00000000e+00 9.81539155e-01 9.84799288e-01
 2.00000000e+00 9.68107743e-01 9.73803224e-01
 3.00000000e+00 9.59220965e-01 9.66538018e-01
 4.00000000e+00 9.46204742e-01 9.55937538e-01
 5.00000000e+00 9.32750680e-01 9.45353848e-01
 6.00000000e+00 9.26111404e-01 9.40142824e-01
 7.00000000e+00 9.22008527e-01 9.36928173e-01
 8.00000000e+00 9.21927614e-01 9.36856529e-01
 9.00000000e+00 9.21887158e-01 9.36820709e-01
 1.00000000e+01 9.10664439e-01 9.28057216e-01
 1.10000000e+01 8.86787248e-01 9.09437618e-01
 1.20000000e+01 8.85308687e-01 9.08129895e-01
 1.30000000e+01 8.84382373e-01 9.07310564e-01
 1.40000000e+01 8.82747336e-01 9.05864052e-01
 1.50000000e+01 8.81251880e-01 9.04538575e-01
 1.60000000e+01 8.80876442e-01 9.04208986e-01
 1.70000000e+01 8.76856461e-01 9.01768844e-01
 1.80000000e+01 8.70280779e-01 8.96748753e-01
 1.90000000e+01 8.65699971e-01 8.93262287e-01
 2.00000000e+01 8.64946058e-01 8.92659304e-01
 2.10000000e+01 8.64788995e-01 8.92533726e-01
 2.20000000e+01 8.64718417e-01 8.92477221e-01
 2.30000000e+01 8.64192109e-01 8.92056667e-01
 2.40000000e+01 8.63744497e-01 8.91699014e-01
 2.50000000e+01 8.63626713e-01 8.91604916e-01
 2.60000000e+01 8.63587452e-01 8.91573551e-01
 2.70000000e+01 8.52720673e-01 8.83544384e-01
 2.80000000e+01 8.44503077e-01 8.77401940e-01
 2.90000000e+01 8.39678755e-01 8.73802775e-01
 3.00000000e+01 8.35815550e-01 8.70923387e-01
 3.10000000e+01 8.32035265e-01 8.68107960e-01
 3.20000000e+01 8.27107678e-01 8.64440628e-01
 3.30000000e+01 8.76003279e-01 9.01072653e-01
 3.40000000e+01 8.75747615e-01 9.00863881e-01
 3.50000000e+01 8.75406718e-01 9.00585581e-01
 3.60000000e+01 8.75313752e-01 9.00509693e-01
 3.70000000e+01 8.75382908e-01 9.00566609e-01
 3.80000000e+01 8.74913739e-01 9.00184068e-01
 3.90000000e+01 8.74560908e-01 8.99896460e-01
 4.00000000e+01 9.38941192e-01 9.49344576e-01
 4.10000000e+01 9.38333223e-01 9.48792421e-01
 4.20000000e+01 9.37899003e-01 9.48398160e-01
 4.30000000e+01 9.37501004e-01 9.48036853e-01
 4.40000000e+01 9.37327325e-01 9.47879221e-01
 4.50000000e+01 9.37153643e-01 9.47721608e-01
 4.60000000e+01 9.37052328e-01 9.47629675e-01
 4.70000000e+01 9.36623009e-01 9.47241854e-01
 4.80000000e+01 9.35295829e-01 9.46038090e-01
 4.90000000e+01 9.34005557e-01 9.44867782e-01
 5.00000000e+01 9.33060877e-01 9.44010635e-01
 5.10000000e+01 9.31953119e-01 9.43005155e-01
 5.20000000e+01 9.31674120e-01 9.42751571e-01
 5.30000000e+01 9.31543051e-01 9.42633911e-01
 5.40000000e+01 9.31433843e-01 9.42535681e-01
 5.50000000e+01 9.31397440e-01 9.42502939e-01
