bus real appr 1.00000000e+00 9.91325926e-01 9.92257492e-01
 2.00000000e+00 9.85189562e-01 9.86816142e-01
 3.00000000e+00 9.81144971e-01 9.83234733e-01
 4.00000000e+00 9.75354239e-01 9.78131394e-01
 5.00000000e+00 9.71364438e-01 9.74853076e-01
 6.00000000e+00 9.69435153e-01 9.73276976e-01
 7.00000000e+00 9.68267536e-01 9.72328274e-01
 8.00000000e+00 9.68190490e-01 9.72255650e-01
 9.00000000e+00 9.68151967e-01 9.72219339e-01
 1.00000000e+01 9.65108892e-01 9.69777310e-01
 1.10000000e+01 9.58612401e-01 9.64571105e-01
 1.20000000e+01 9.57245655e-01 9.63264958e-01
 1.30000000e+01 9.56389444e-01 9.62446759e-01
 1.40000000e+01 9.54878226e-01 9.61002569e-01
 1.50000000e+01 9.53496108e-01 9.59680372e-01
 1.60000000e+01 9.53149138e-01 9.59350434e-01
 1.70000000e+01 9.56638805e-01 9.63119969e-01
 1.80000000e+01 9.56188924e-01 9.62988598e-01
 1.90000000e+01 9.56034135e-01 9.63051136e-01
 2.00000000e+01 9.56934456e-01 9.64206268e-01
 2.10000000e+01 9.57188149e-01 9.64521228e-01
 2.20000000e+01 9.57124385e-01 9.64462937e-01
 2.30000000e+01 9.58528963e-01 9.66141473e-01
 2.40000000e+01 9.60005906e-01 9.67886286e-01
 2.50000000e+01 9.60889778e-01 9.68902088e-01
 2.60000000e+01 9.61844521e-01 9.69982757e-01
 2.70000000e+01 9.55427496e-01 9.62649043e-01
 2.80000000e+01 9.55102315e-01 9.62449804e-01
 2.90000000e+01 9.54969925e-01 9.62368828e-01
 3.00000000e+01 9.54851847e-01 9.62277494e-01
 3.10000000e+01 9.54723987e-01 9.62161025e-01
 3.20000000e+01 9.54638746e-01 9.62083384e-01
 3.30000000e+01 9.55857147e-01 9.62404575e-01
 3.40000000e+01 9.55622874e-01 9.62190031e-01
 3.50000000e+01 9.55310500e-01 9.61904027e-01
 3.60000000e+01 9.55225311e-01 9.61826036e-01
 3.70000000e+01 9.55288765e-01 9.61884528e-01
 3.80000000e+01 9.54858916e-01 9.61491378e-01
 3.90000000e+01 9.54535653e-01 9.61195780e-01
 4.00000000e+01 9.68314678e-01 9.71492304e-01
 4.10000000e+01 9.67725228e-01 9.70935633e-01
 4.20000000e+01 9.67304232e-01 9.70538140e-01
 4.30000000e+01 9.66918353e-01 9.70173866e-01
 4.40000000e+01 9.66749963e-01 9.70014938e-01
 4.50000000e+01 9.66581570e-01 9.69856028e-01
 4.60000000e+01 9.66483341e-01 9.69763338e-01
 4.70000000e+01 9.66067988e-01 9.69375528e-01
 4.80000000e+01 9.64781754e-01 9.68163961e-01
 4.90000000e+01 9.63531261e-01 9.66986087e-01
 5.00000000e+01 9.62615698e-01 9.66123519e-01
 5.10000000e+01 9.61542068e-01 9.65111788e-01
 5.20000000e+01 9.61271660e-01 9.64856710e-01
 5.30000000e+01 9.61144633e-01 9.64738015e-01
 5.40000000e+01 9.61038789e-01 9.64638959e-01
 5.50000000e+01 9.61003508e-01 9.64605942e-01
